"","fueltype","aspiration","doornumber","enginelocation","wheelbase","carlength","carwidth","carheight","curbweight","enginesize","boreratio","stroke","compressionratio","horsepower","peakrpm","citympg","highwaympg","price","carbodyhardtop","carbodyhatchback","carbodysedan","carbodywagon","carbodyconvertible","symboling2","symboling3","symboling4","symboling5","symboling6","symboling1","drivewheelfwd","drivewheelrwd","drivewheel4wd","enginetypedohcv","enginetypel","enginetypeohc","enginetypeohcf","enginetypeohcv","enginetyperotor","enginetypedohc","cylindernumberfive","cylindernumberfour","cylindernumbersix","cylindernumberthree","cylindernumbertwelve","cylindernumbertwo","cylindernumbereight","fuelsystem2bbl","fuelsystem4bbl","fuelsystemidi","fuelsystemmfi","fuelsystemmpfi","fuelsystemspdi","fuelsystemspfi","fuelsystem1bbl","CarNameaudi","CarNamebmw","CarNamebuick","CarNamechevrolet","CarNamedodge","CarNamehonda","CarNameisuzu","CarNamejaguar","CarNamemaxda","CarNamemazda","CarNamemercury","CarNamemitsubishi","CarNamenissan","CarNamepeugeot","CarNameplymouth","CarNameporsche","CarNamerenault","CarNamesaab","CarNamesubaru","CarNametoyota","CarNamevolkswagen","CarNamevolvo","CarNamealpha"
"drivewheelfwd",-0.0903424856082804,0.145680827756588,0.0335775368422426,0.144799180117186,-0.460355093318047,-0.508713891799196,-0.472116424356728,-0.100273247607167,-0.676952486914375,-0.555253256360575,-0.58308674202044,0.124396839077255,-0.00948591265521027,-0.561315126117822,0.160938089994105,0.579120765550567,0.620939022020154,-0.601950296533091,-0.188307994958956,0.167552114179045,0.0159711060274109,-0.0797053396986086,-0.147572345431002,-0.156049732610339,-0.0890715637765239,0.2785147994102,0.0891613583241217,-0.140683855355035,-0.144799180117186,1,-0.911996352021888,-0.254609368194002,-0.0831890330807703,-0.254095862964362,0.450078335197681,-0.0676971442290833,-0.187287775823332,-0.167615094838022,-0.211918007168658,-0.0632302243204828,0.425480616203884,-0.340269648277894,0.058925565098879,-0.0831890330807703,-0.167615094838022,-0.187867287325545,0.410403497276288,-0.144799180117186,-0.0903424856082804,0.058925565098879,-0.437655360907216,0.13201967239689,-0.0831890330807703,0.20986055078838,0.0492028237207412,-0.239437980345163,-0.239437980345163,0.10256608591634,0.180348302470751,0.218997875433632,-0.0244438679972116,-0.144799180117186,0.0835383356931276,0.00834622326111986,-0.0831890330807703,0.218997875433632,0.156157897254376,-0.282928461366228,0.103724871627508,-0.187867287325545,0.0835383356931276,0.146139604213225,-0.00102872819013912,-0.0745229263604599,0.20986055078838,-0.282928461366228,-0.144799180117186
"drivewheelrwd",0.122035118095689,-0.112470172625115,-0.0739578787963812,-0.158771665913101,0.498829873316296,0.538370342184797,0.511148945417486,0.0398138583065067,0.677573054133659,0.605099997087877,0.574104941956344,-0.0223248279476628,0.0825731486816808,0.589607784699214,-0.123671425481638,-0.561547480442409,-0.585918401913202,0.638956538661876,0.210390318794948,-0.14804621508638,0.00829332661117547,-0.0082804660580019,0.166306204371163,0.190685768518981,0.00346605415513804,-0.229727736976056,-0.107504214325135,0.178897730972439,0.158771665913101,-0.911996352021888,1,-0.164476993946665,0.0912164099081547,0.281841592344679,-0.402779150722712,-0.0993196595294828,0.214684443150576,0.183789216334497,0.238820351517681,-0.00349801062124068,-0.434460861004758,0.380172067537731,-0.0537399004110059,0.0912164099081547,0.183789216334497,0.205995656571482,-0.464055954193801,0.158771665913101,0.122035118095689,-0.0537399004110059,0.448977352213178,-0.115181988450954,0.0912164099081547,-0.191392056752306,-0.144320613333961,0.262542695279791,0.262542695279791,-0.0935398961968655,-0.164476993946665,-0.199725263496016,0.0377551490919702,0.158771665913101,-0.0761866574061122,0.0170262273479113,0.0912164099081547,-0.199725263496016,-0.131079950615887,0.310229816971283,-0.0887083469176789,0.205995656571482,-0.0761866574061122,-0.133278785928384,-0.191392056752306,0.0594530882252639,-0.191392056752306,0.310229816971283,0.158771665913101
"drivewheel4wd",-0.0704567088451531,-0.0851616985832019,0.0936139404158077,0.026114286333291,-0.0690030839230083,-0.0459341846235071,-0.0697635260010017,0.147260153035116,0.0304488574794435,-0.0913389796536599,0.0486615989862043,-0.24649925499682,-0.171856250357486,-0.0402393945465382,-0.0954429894730563,-0.0687290978067143,-0.111832584081492,-0.0588661386105133,-0.0431822333022753,-0.0538837095105718,-0.0579563719834637,0.21118419787498,-0.0372085122968507,-0.0742983235560436,0.206014169261279,-0.128144988164268,0.0390402418628556,-0.0834574478929551,-0.026114286333291,-0.254609368194002,-0.164476993946665,1,-0.0150030009003001,-0.0534324622450746,-0.132724893351419,0.396933986813194,-0.0557589106999857,-0.0302290978225114,-0.0534324622450746,0.160292754176029,0.0011136102583812,-0.078029630875852,-0.0150030009003001,-0.0150030009003001,-0.0302290978225114,-0.0338815463589469,0.107139252462308,-0.026114286333291,-0.0704567088451531,-0.0150030009003001,-0.0060603630463724,-0.0459183673469388,-0.0150030009003001,-0.0534324622450746,0.22192108612445,-0.0431822333022753,-0.0431822333022753,-0.026114286333291,-0.0459183673469388,-0.0557589106999857,-0.0302290978225114,-0.026114286333291,-0.0212696428708056,-0.0602090878873946,-0.0150030009003001,-0.0557589106999857,-0.0664827029993596,-0.0510256677280608,-0.040291148201269,-0.0338815463589469,-0.0212696428708056,-0.0372085122968507,0.453681184062346,0.0390402418628556,-0.0534324622450746,-0.0510256677280608,-0.026114286333291
"enginetypedohcv",-0.0230204627758065,0.0328572443468574,-0.0791430133223028,0.00853237351425953,-0.00415609728881876,0.00939082040419852,0.209135721126155,-0.0926283250602564,0.119382460005447,0.151814218392162,0.158136260605691,-0.0325449013638044,0.0737103845727132,0.12983590839857,0.102311696240112,-0.0918805555857246,-0.0279898199715113,0.159225043861557,-0.014109018297973,0.0972305585328247,-0.065706341091093,-0.0260926787952146,-0.0121572123693046,-0.024275641308846,-0.0487846029218161,0.117078327566489,-0.0301118094761982,-0.0272682205012724,-0.00853237351425953,-0.0831890330807703,0.0912164099081547,-0.0150030009003001,1,-0.0174580963018832,-0.112817986938318,-0.0196722368841158,-0.0182182215040668,-0.00987681418243267,-0.0174580963018832,-0.0166717194685613,-0.130168099069416,-0.0254947788852196,-0.00490196078431373,-0.00490196078431373,-0.00987681418243267,0.442807442770048,-0.048244685976032,-0.00853237351425953,-0.0230204627758065,-0.00490196078431373,0.0760820978089377,-0.0150030009003001,-0.00490196078431373,-0.0174580963018832,-0.0131644082240669,-0.014109018297973,-0.014109018297973,-0.00853237351425953,-0.0150030009003001,-0.0182182215040668,-0.00987681418243267,-0.00853237351425953,-0.00694947337148808,-0.0196722368841158,-0.00490196078431373,-0.0182182215040668,-0.0217220278198822,-0.0166717194685613,-0.0131644082240669,0.442807442770048,-0.00694947337148808,-0.0121572123693046,-0.0174580963018832,-0.0301118094761982,-0.0174580963018832,-0.0166717194685613,-0.00853237351425953
"enginetypel",0.268163408551997,-0.207156118787168,0.178718125473953,0.0303876356930984,0.39960309526375,0.261715321010753,0.210770891104429,0.31968667645158,0.276146090536927,0.043887218734483,0.181728941053548,-0.0846881269464885,0.104212371845184,-0.04555110946921,-0.228346871668098,-0.0541268526853287,-0.0996843903971437,0.0422672377665423,-0.0502485864348931,-0.135733967442439,0.0574868209366191,0.161074877310388,-0.0432973239983762,-0.0864565226870005,0.313560385969167,-0.149114671047625,-0.0499902965116762,-0.0971144487764088,-0.0303876356930984,-0.254095862964362,0.281841592344679,-0.0534324622450746,-0.0174580963018832,1,-0.401795805232968,-0.070061720423256,-0.0648833149552756,-0.0351757961231539,-0.0621761658031088,-0.0593755227360254,0.0843107046906536,-0.09079842221457,0.280784382188621,-0.0174580963018832,-0.0351757961231539,-0.0394259323932576,-0.127347216217977,-0.0303876356930984,0.268163408551997,-0.0174580963018832,0.0207493968986456,-0.0534324622450746,-0.0174580963018832,-0.0621761658031088,-0.0468844033327447,-0.0502485864348931,-0.0502485864348931,0.142653067559267,-0.0534324622450746,-0.0648833149552756,-0.0351757961231539,-0.0303876356930984,-0.0247502133748296,-0.070061720423256,-0.0174580963018832,-0.0648833149552756,-0.0773619517245448,0.954956324004409,-0.0468844033327447,-0.0394259323932576,-0.0247502133748296,-0.0432973239983762,-0.0621761658031088,-0.107241753410523,-0.0621761658031088,-0.0593755227360254,-0.0303876356930984
"enginetypeohc",0.020583948792227,0.0201617890911723,0.0214038320848879,0.196371461551655,-0.204037283016208,-0.274412583754615,-0.286211489293181,0.0362600976838911,-0.404385093040119,-0.331729233036434,-0.410382700188666,0.36608420626821,-0.00979873164642778,-0.410093026446404,0.0718427769458456,0.416927676347564,0.456637487722498,-0.344270145926322,-0.0436064500000321,0.0565597118629378,0.0805709952859602,-0.101439120453187,-0.150611262037901,0.0744705495504725,-0.194299665721367,0.222817002659706,0.116917751072126,-0.24122985007899,0.0756295493813808,0.450078335197681,-0.402779150722712,-0.132724893351419,-0.112817986938318,-0.401795805232968,1,-0.452753961423296,-0.419289987439781,-0.227313587858881,-0.401795805232968,0.147775367394885,0.396945010478917,-0.349709688377381,-0.112817986938318,-0.112817986938318,-0.227313587858881,-0.254778885902569,0.217908644634754,-0.196371461551655,0.020583948792227,0.0434501706451632,-0.30292169054158,0.132984121658746,0.0434501706451632,0.154745681745129,0.116687139890772,0.125060007547262,-0.0998286025157968,-0.0150374542629646,0.132984121658746,0.161483305973429,0.0875464493780825,-0.196371461551655,0.0615989839925756,0.00713801290532224,0.0434501706451632,0.161483305973429,-0.0382828997458243,-0.383697445165666,0.116687139890772,-0.184198248591722,0.0615989839925756,-0.0214258699133416,-0.401795805232968,0.0869200802713931,0.154745681745129,0.0994596571621076,-0.196371461551655
"enginetypeohcf",-0.092384255369158,0.0344500668774349,0.0220947270666443,-0.433726655719,-0.183195034943329,-0.118320169006417,-0.12444603016424,-0.0466700922175227,-0.0772692893436434,0.00498807072774609,0.326797547407939,-0.522808217675212,-0.0336696602968327,-0.000545821079984438,-0.081152427454617,-0.0283181649652483,-0.0417460361466513,0.0162848703533139,0.136835083428905,-0.0838206303873316,-0.075993561966648,0.124259992793203,0.0623409257183803,-0.0974214579336549,0.163636398135524,-0.168026288835941,0.0339870364878172,0.056742044693343,-0.034241578083079,-0.0676971442290833,-0.0993196595294828,0.396933986813194,-0.0196722368841158,-0.070061720423256,-0.452753961423296,1,-0.0731122064832002,-0.0396370017644709,-0.070061720423256,-0.0669058829888172,0.0164271171901986,0.0724724331182692,-0.0196722368841158,-0.0196722368841158,-0.0396370017644709,-0.0444261658319319,0.127119319329323,-0.034241578083079,-0.092384255369158,-0.0196722368841158,0.00458450195721517,-0.0602090878873946,-0.0196722368841158,-0.070061720423256,-0.0528305648327014,-0.0566214138326502,-0.0566214138326502,-0.034241578083079,-0.0602090878873946,-0.0731122064832002,-0.0396370017644709,-0.034241578083079,-0.0278891840222888,-0.0789473684210526,-0.0196722368841158,-0.0731122064832002,-0.0871734588827199,-0.0669058829888172,-0.0528305648327014,0.31986839398991,-0.0278891840222888,-0.0487885505622107,0.887448458694576,-0.120842796401128,-0.070061720423256,-0.0669058829888172,-0.034241578083079
"enginetypeohcv",-0.0855559455550567,0.070069866274927,-0.0521378848467582,0.0317107128101954,0.166151970153223,0.244052558639357,0.348869321474045,-0.0650632407568138,0.377221145555407,0.476930852744305,0.119509146113231,-0.0448133825251062,-0.0817116489436945,0.431032433873464,-0.0542269291582224,-0.351218984622182,-0.380565264652982,0.3859912817452,0.0509238202727379,-0.0185312329165275,-0.00352209729733755,-0.0358057437019716,0.0735663598299515,0.0391167270281784,0.0320568972934381,-0.019284643221973,-0.11191105744483,0.0762236520765558,-0.0317107128101954,-0.187287775823332,0.214684443150576,-0.0557589106999857,-0.0182182215040668,-0.0648833149552756,-0.419289987439781,-0.0731122064832002,1,-0.0367073496601336,-0.0648833149552756,-0.0619607319389103,-0.483771977368426,0.403302464810831,-0.0182182215040668,0.269069117598525,-0.0367073496601336,0.477886388842605,-0.179302204603121,-0.0317107128101954,-0.0855559455550567,-0.0182182215040668,0.28276042411697,-0.0557589106999857,-0.0182182215040668,-0.0648833149552756,-0.0489257494191858,-0.0524364089937103,0.361004508072083,-0.0317107128101954,-0.0557589106999857,-0.0677083333333333,-0.0367073496601336,0.134973803243396,-0.0258278372245503,-0.0731122064832002,-0.0182182215040668,-0.0677083333333333,0.343621233190094,-0.0619607319389103,-0.0489257494191858,-0.041142536787774,-0.0258278372245503,-0.0451824887144584,-0.0648833149552756,-0.11191105744483,-0.0648833149552756,0.0268640935679192,0.134973803243396
"enginetyperotor",-0.0463832419789709,0.0662030789799822,-0.159462890630124,0.0171916242180321,-0.0811739214630605,-0.057876537301757,-0.0136987513756143,-0.238719930225015,-0.03759523376483,-0.224231923063755,0.000127347730674477,-0.000186976471579754,0.053689334482223,0.0347292586940611,0.222176521732837,-0.190849807246375,-0.167134830972966,-0.00454415537440957,-0.0284278390132268,0.195906944534502,-0.13238974159911,-0.052573358156376,-0.0244952036197907,-0.048912263666839,-0.0982946374365981,-0.0843607385561908,-0.0606713843662179,0.362209707889511,-0.0171916242180321,-0.167615094838022,0.183789216334497,-0.0302290978225114,-0.00987681418243267,-0.0351757961231539,-0.227313587858881,-0.0396370017644709,-0.0367073496601336,1,-0.0351757961231539,-0.0335913489596956,-0.262271809905778,-0.0513686675089905,-0.00987681418243267,-0.00987681418243267,1,-0.0223049868372735,-0.097206774929717,0.863879116956112,-0.0463832419789709,-0.00987681418243267,-0.0590394998631746,-0.0302290978225114,-0.00987681418243267,-0.0351757961231539,-0.0265245724255625,-0.0284278390132268,-0.0284278390132268,-0.0171916242180321,-0.0302290978225114,-0.0367073496601336,-0.0199004975124378,-0.0171916242180321,-0.0140022860598141,0.502068689016631,-0.00987681418243267,-0.0367073496601336,-0.0437670642182924,-0.0335913489596956,-0.0265245724255625,-0.0223049868372735,-0.0140022860598141,-0.0244952036197907,-0.0351757961231539,-0.0606713843662179,-0.0351757961231539,-0.0335913489596956,-0.0171916242180321
"enginetypedohc",-0.0819862650350054,0.00896095170326172,-0.0725084966208608,0.0303876356930984,0.0696012485260374,0.171217601062044,0.0573512056607579,-0.101430804807708,0.176464596639979,0.175636655645451,0.067904496966747,0.0222534359669619,-0.0168433211926573,0.322366474784825,0.0762807337025751,-0.205849798909017,-0.223653324176478,0.151428775485195,-0.0502485864348931,-0.00427508558873823,-0.0257979726464687,-0.0294271410470901,0.203256882103488,0.0478130769405382,-0.0851432061143017,-0.0547674254773686,-0.0499902965116762,0.210114903062539,-0.0303876356930984,-0.211918007168658,0.238820351517681,-0.0534324622450746,-0.0174580963018832,-0.0621761658031088,-0.401795805232968,-0.070061720423256,-0.0648833149552756,-0.0351757961231539,1,-0.0593755227360254,-0.164733884092977,0.296986505993489,-0.0174580963018832,-0.0174580963018832,-0.0351757961231539,-0.0394259323932576,-0.171821116260031,-0.0303876356930984,-0.0819862650350054,-0.0174580963018832,0.270962712441137,-0.0534324622450746,-0.0174580963018832,-0.0621761658031088,-0.0468844033327447,-0.0502485864348931,-0.0502485864348931,-0.0303876356930984,-0.0534324622450746,-0.0648833149552756,-0.0351757961231539,0.315693770811633,-0.0247502133748296,-0.070061720423256,-0.0174580963018832,-0.0648833149552756,-0.0773619517245448,-0.0593755227360254,-0.0468844033327447,-0.0394259323932576,-0.0247502133748296,0.203256882103488,-0.0621761658031088,0.236266987982559,-0.0621761658031088,-0.0593755227360254,0.315693770811633
"cylindernumberfive",0.213527188027309,-0.225968095217943,0.0797928331023419,0.0290188648766664,0.261182235960738,0.25989388738427,0.397690229150669,0.152982390435979,0.267756809052225,0.208343201730262,-0.00779713280579206,0.176484945739485,0.0338752184323184,0.153116959636409,-0.0136685195815783,-0.214139844474461,-0.248131691976085,0.249605919724063,0.0637985117094222,-0.125815844210373,0.0802034660311971,0.0435642562614998,-0.0413470533647172,0.127254965921841,-0.0274653842027688,0.00503427266076449,0.0168745711811609,-0.0927400570112338,-0.0290188648766664,-0.0632302243204828,-0.00349801062124068,0.160292754176029,-0.0166717194685613,-0.0593755227360254,0.147775367394885,-0.0669058829888172,-0.0619607319389103,-0.0335913489596956,-0.0593755227360254,1,-0.442705710414005,-0.086708527503426,-0.0166717194685613,-0.0166717194685613,-0.0335913489596956,-0.0376500434687116,-0.164081661570013,-0.0290188648766664,0.213527188027309,-0.0166717194685613,0.0849809827042062,-0.0510256677280608,-0.0166717194685613,-0.0593755227360254,0.670425438326285,-0.0479852053882834,0.399149663002539,-0.0290188648766664,-0.0510256677280608,-0.0619607319389103,-0.0335913489596956,-0.0290188648766664,-0.023635372782752,-0.0669058829888172,-0.0166717194685613,-0.0619607319389103,-0.0738772850366778,-0.0567010309278351,-0.044772557459778,-0.0376500434687116,-0.023635372782752,-0.0413470533647172,-0.0593755227360254,-0.102411190616701,0.0328364633312868,-0.0567010309278351,-0.0290188648766664
"cylindernumberfour",-0.0201841729600626,-0.0091951476783343,0.0660876321431787,0.226571139543884,-0.309491641864865,-0.400209794750572,-0.523134845860311,0.0596955203740913,-0.55972177724447,-0.637925076136917,-0.164075808481709,-0.111046380138975,0.0109184305311423,-0.626362250652965,-0.0445062787681548,0.57874327352786,0.591363537691996,-0.697761659876813,-0.133132120752093,0.0667574287438139,-0.0341778582964244,0.057521500301992,-0.045344556333204,-0.115729820750087,0.000851223524772178,0.109289795938848,0.13468068084732,-0.205436651200703,0.0655488831384823,0.425480616203884,-0.434460861004758,0.0011136102583812,-0.130168099069416,0.0843107046906536,0.396945010478917,0.0164271171901986,-0.483771977368426,-0.262271809905778,-0.164733884092977,-0.442705710414005,1,-0.67699580835156,-0.130168099069416,-0.130168099069416,-0.262271809905778,-0.293960955703748,0.345607392542868,-0.226571139543884,-0.0201841729600626,0.0376586953282587,-0.373291331217963,0.115258661742454,0.0376586953282587,0.13411962244738,-0.285185050154708,-0.253893557717487,-0.374654994682881,-0.03182445775564,0.115258661742454,0.139959188421054,0.0758773789664514,-0.226571139543884,0.0533884524792981,-0.0284736697963443,0.0376586953282587,0.139959188421054,-0.0810198657577957,0.128078381629209,0.101133905451339,-0.218159702975109,0.0533884524792981,0.0933962503579426,0.13411962244738,0.102464181928183,0.0843107046906536,0.0242994558031701,-0.03182445775564
"cylindernumbersix",-0.0685941254706021,0.0919872181866297,-0.0141679991491904,-0.334671406748544,0.145842405971635,0.26298066935891,0.209245950642835,-0.0497773485943449,0.411069234629224,0.610316176539885,0.128364996989977,0.0683878825821046,-0.0545140573638881,0.55303106644294,0.0200098805680731,-0.401547167759839,-0.383779748105696,0.474977906728827,0.0833169721531139,-0.0702346950692884,0.053544322542601,-0.0429736691358957,0.0267844518784228,0.0698234104877473,0.0697429665747387,-0.114423927396,-0.156609560583625,0.172241556262318,-0.0443763191268788,-0.340269648277894,0.380172067537731,-0.078029630875852,-0.0254947788852196,-0.09079842221457,-0.349709688377381,0.0724724331182692,0.403302464810831,-0.0513686675089905,0.296986505993489,-0.086708527503426,-0.67699580835156,1,-0.0254947788852196,-0.0254947788852196,-0.0513686675089905,-0.0575753169949747,-0.250917470674542,-0.0443763191268788,-0.0685941254706021,-0.0254947788852196,0.3652483008498,-0.078029630875852,-0.0254947788852196,-0.09079842221457,-0.0684672300727796,0.396711087591432,-0.0733800855660452,-0.0443763191268788,-0.078029630875852,-0.0947517839013397,-0.0513686675089905,0.20832216479007,-0.0361437585428613,-0.102314023225792,-0.0254947788852196,-0.0947517839013397,0.208689657953811,-0.086708527503426,-0.0684672300727796,0.237498182604271,-0.0361437585428613,-0.06322887000808,-0.09079842221457,0.010603772331183,-0.09079842221457,0.047952443240531,0.0819729228315955
"cylindernumberthree",-0.0230204627758065,0.0328572443468574,-0.0791430133223028,0.00853237351425953,-0.120708757235174,-0.187444549356382,-0.18347254655573,-0.0150760970753041,-0.152145845861563,-0.136191255060545,-0.108773982614866,-0.0504495099638176,0.0344905215188142,-0.114665717650953,-0.00112558391159456,0.146687473242107,0.136892740205495,-0.0713877540389914,-0.014109018297973,0.0972305585328247,-0.065706341091093,-0.0260926787952146,-0.0121572123693046,-0.024275641308846,-0.0487846029218161,-0.041869070785367,0.162791969980697,-0.0272682205012724,-0.00853237351425953,0.058925565098879,-0.0537399004110059,-0.0150030009003001,-0.00490196078431373,0.280784382188621,-0.112817986938318,-0.0196722368841158,-0.0182182215040668,-0.00987681418243267,-0.0174580963018832,-0.0166717194685613,-0.130168099069416,-0.0254947788852196,1,-0.00490196078431373,-0.00987681418243267,-0.0110701860692512,0.101606232585886,-0.00853237351425953,-0.0230204627758065,-0.00490196078431373,-0.0644298846309923,-0.0150030009003001,-0.00490196078431373,-0.0174580963018832,-0.0131644082240669,-0.014109018297973,-0.014109018297973,0.574513149960142,-0.0150030009003001,-0.0182182215040668,-0.00987681418243267,-0.00853237351425953,-0.00694947337148808,-0.0196722368841158,-0.00490196078431373,-0.0182182215040668,-0.0217220278198822,-0.0166717194685613,-0.0131644082240669,-0.0110701860692512,-0.00694947337148808,-0.0121572123693046,-0.0174580963018832,-0.0301118094761982,-0.0174580963018832,-0.0166717194685613,-0.00853237351425953
"cylindernumbertwelve",-0.0230204627758065,0.0328572443468574,-0.0791430133223028,0.00853237351425953,0.0378028602918691,0.100412956709669,0.153516216537888,-0.170180553045209,0.139190435460069,0.151814218392162,0.0544817972190671,-0.110877563988862,0.147443727114043,0.12983590839857,-0.0170390116272417,-0.137322084886264,-0.148903697434649,0.199633568364637,-0.014109018297973,-0.0504158451651683,0.0746040747805119,-0.0260926787952146,-0.0121572123693046,-0.024275641308846,0.100481719450905,-0.041869070785367,-0.0301118094761982,-0.0272682205012724,-0.00853237351425953,-0.0831890330807703,0.0912164099081547,-0.0150030009003001,-0.00490196078431373,-0.0174580963018832,-0.112817986938318,-0.0196722368841158,0.269069117598525,-0.00987681418243267,-0.0174580963018832,-0.0166717194685613,-0.130168099069416,-0.0254947788852196,-0.00490196078431373,1,-0.00987681418243267,-0.0110701860692512,-0.048244685976032,-0.00853237351425953,-0.0230204627758065,-0.00490196078431373,0.0760820978089377,-0.0150030009003001,-0.00490196078431373,-0.0174580963018832,-0.0131644082240669,-0.014109018297973,-0.014109018297973,-0.00853237351425953,-0.0150030009003001,-0.0182182215040668,-0.00987681418243267,0.574513149960142,-0.00694947337148808,-0.0196722368841158,-0.00490196078431373,-0.0182182215040668,-0.0217220278198822,-0.0166717194685613,-0.0131644082240669,-0.0110701860692512,-0.00694947337148808,-0.0121572123693046,-0.0174580963018832,-0.0301118094761982,-0.0174580963018832,-0.0166717194685613,-0.00853237351425953
"cylindernumbertwo",-0.0463832419789709,0.0662030789799822,-0.159462890630124,0.0171916242180321,-0.0811739214630605,-0.057876537301757,-0.0136987513756143,-0.238719930225015,-0.03759523376483,-0.224231923063755,0.000127347730674477,-0.000186976471579754,0.053689334482223,0.0347292586940611,0.222176521732837,-0.190849807246375,-0.167134830972966,-0.00454415537440957,-0.0284278390132268,0.195906944534502,-0.13238974159911,-0.052573358156376,-0.0244952036197907,-0.048912263666839,-0.0982946374365981,-0.0843607385561908,-0.0606713843662179,0.362209707889511,-0.0171916242180321,-0.167615094838022,0.183789216334497,-0.0302290978225114,-0.00987681418243267,-0.0351757961231539,-0.227313587858881,-0.0396370017644709,-0.0367073496601336,1,-0.0351757961231539,-0.0335913489596956,-0.262271809905778,-0.0513686675089905,-0.00987681418243267,-0.00987681418243267,1,-0.0223049868372735,-0.097206774929717,0.863879116956112,-0.0463832419789709,-0.00987681418243267,-0.0590394998631746,-0.0302290978225114,-0.00987681418243267,-0.0351757961231539,-0.0265245724255625,-0.0284278390132268,-0.0284278390132268,-0.0171916242180321,-0.0302290978225114,-0.0367073496601336,-0.0199004975124378,-0.0171916242180321,-0.0140022860598141,0.502068689016631,-0.00987681418243267,-0.0367073496601336,-0.0437670642182924,-0.0335913489596956,-0.0265245724255625,-0.0223049868372735,-0.0140022860598141,-0.0244952036197907,-0.0351757961231539,-0.0606713843662179,-0.0351757961231539,-0.0335913489596956,-0.0171916242180321
"cylindernumbereight",-0.0519875244910036,0.074202104963083,-0.0512877644532173,0.0192688123327015,0.26172356483202,0.245778398929132,0.42353006812725,0.0165486827689386,0.305389718662362,0.342844775694072,0.211989420771167,-0.0269972911905127,-0.0957084411267138,0.279648879720665,-0.0923858753249476,-0.24854407734762,-0.281659497775854,0.478614426802932,0.131433428749665,-0.0471685035258458,-0.0216395972987905,-0.058925565098879,0.160153297583809,0.0473463735247102,-0.0427529815868589,0.0490278311935456,-0.0680020400918046,0.0319305321710651,-0.0192688123327015,-0.187867287325545,0.205995656571482,-0.0338815463589469,0.442807442770048,-0.0394259323932576,-0.254778885902569,-0.0444261658319319,0.477886388842605,-0.0223049868372735,-0.0394259323932576,-0.0376500434687116,-0.293960955703748,-0.0575753169949747,-0.0110701860692512,-0.0110701860692512,-0.0223049868372735,1,-0.108951840723883,-0.0192688123327015,-0.0519875244910036,-0.0110701860692512,0.171817567773917,-0.0338815463589469,-0.0110701860692512,-0.0394259323932576,-0.0297294195005282,-0.0318626493938583,0.621321663180237,-0.0192688123327015,-0.0338815463589469,-0.041142536787774,-0.0223049868372735,-0.0192688123327015,-0.0156941205143586,-0.0444261658319319,-0.0110701860692512,-0.041142536787774,-0.0490552455125796,-0.0376500434687116,-0.0297294195005282,0.18,-0.0156941205143586,-0.0274548510143673,-0.0394259323932576,-0.0680020400918046,-0.0394259323932576,-0.0376500434687116,-0.0192688123327015
"fuelsystem2bbl",-0.226565459518911,0.323378236852586,0.0205248717861926,0.0839749028884354,-0.396505419469568,-0.487237463681405,-0.522594334554402,-0.0794184972185379,-0.5973494332871,-0.504362499688476,-0.353342043061946,-0.234866291219992,0.0214133647949159,-0.598899900986206,-0.075149155009629,0.550916417441604,0.56868972953806,-0.501374342496575,-0.0849464135970896,0.120288123664194,-0.0608300293984054,0.0303493215206662,-0.119650262192611,-0.171455517642636,-0.0127036801099706,0.393803817803805,-0.0662314998511972,-0.237498265482966,-0.0839749028884354,0.410403497276288,-0.464055954193801,0.107139252462308,-0.048244685976032,-0.127347216217977,0.217908644634754,0.127119319329323,-0.179302204603121,-0.097206774929717,-0.171821116260031,-0.164081661570013,0.345607392542868,-0.250917470674542,0.101606232585886,-0.048244685976032,-0.097206774929717,-0.108951840723883,1,-0.0839749028884354,-0.226565459518911,-0.048244685976032,-0.634113508504816,-0.147658273695153,-0.048244685976032,-0.171821116260031,-0.129562999129401,-0.138859772072023,-0.138859772072023,0.176856234871099,0.1580987576938,-0.136461934272539,0.129240825758828,-0.0839749028884354,0.144046400777499,0.127119319329323,-0.048244685976032,0.0777394173803743,0.192011833958697,-0.164081661570013,0.157887377726955,-0.108951840723883,-0.0683961327432728,-0.119650262192611,0.183970084076397,0.0775974987663391,-0.171821116260031,-0.164081661570013,-0.0839749028884354
