 shares,,,
4900,,,4900
1700,,,1700
2600,,,2600
903,,,903
2700,,,2700
2000,,,2000
833,,,833
828,,,828
871,,,871
1800,,,1800
1300,,,1300
1200,,,1200
5000,,,5000
1200,,,1200
4000,,,4000
1500,,,1500
1700,,,1700
6100,,,6100
11100,,,0
2400,,,2400
2300,,,2300
1600,,,1600
14800,,,0
908,,,908
2600,,,2600
3400,,,3400
1300,,,1300
2400,,,2400
14300,,,0
1200,,,1200
1400,,,1400
1300,,,1300
24900,,,0
1200,,,1200
916,,,916
1900,,,1900
1800,,,1800
2300,,,2300
1800,,,1800
3200,,,3200
2300,,,2300
965,,,965
1800,,,1800
1100,,,1100
1300,,,1300
7300,,,7300
8200,,,8200
2700,,,2700
3000,,,3000
12800,,,0
2400,,,2400
2200,,,2200
2400,,,2400
4900,,,4900
16600,,,0
1100,,,1100
2100,,,2100
1400,,,1400
3400,,,3400
927,,,927
1600,,,1600
2400,,,2400
6300,,,6300
1800,,,1800
2600,,,2600
4400,,,4400
4900,,,4900
3600,,,3600
2300,,,2300
2200,,,2200
4300,,,4300
2000,,,2000
1200,,,1200
1600,,,1600
3700,,,3700
2700,,,2700
1600,,,1600
2100,,,2100
1100,,,1100
1700,,,1700
2200,,,2200
1500,,,1500
4800,,,4800
1600,,,1600
17500,,,0
2700,,,2700
1200,,,1200
3200,,,3200
2600,,,2600
6900,,,6900
6400,,,6400
3900,,,3900
1500,,,1500
1400,,,1400
3000,,,3000
1200,,,1200
2800,,,2800
2000,,,2000
2300,,,2300
3900,,,3900
2500,,,2500
1400,,,1400
5200,,,5200
1400,,,1400
1300,,,1300
3200,,,3200
5400,,,5400
4200,,,4200
1200,,,1200
6500,,,6500
1100,,,1100
2700,,,2700
2500,,,2500
4200,,,4200
1900,,,1900
10300,,,10300
1300,,,1300
1500,,,1500
2200,,,2200
3800,,,3800
949,,,949
2700,,,2700
2700,,,2700
2000,,,2000
6200,,,6200
852,,,852
2700,,,2700
798,,,798
4200,,,4200
4000,,,4000
1700,,,1700
3300,,,3300
1600,,,1600
1800,,,1800
7400,,,7400
2000,,,2000
7900,,,7900
12400,,,0
7900,,,7900
9700,,,9700
1200,,,1200
1400,,,1400
3600,,,3600
1900,,,1900
1400,,,1400
9200,,,9200
4900,,,4900
6000,,,6000
18700,,,0
570,,,570
1500,,,1500
1300,,,1300
3400,,,3400
1200,,,1200
1200,,,1200
1800,,,1800
6300,,,6300
2100,,,2100
1400,,,1400
1800,,,1800
1700,,,1700
1700,,,1700
1100,,,1100
3000,,,3000
1200,,,1200
782,,,782
1200,,,1200
970,,,970
9000,,,9000
3700,,,3700
2400,,,2400
5800,,,5800
2400,,,2400
1000,,,1000
5700,,,5700
1000,,,1000
3200,,,3200
3700,,,3700
3400,,,3400
2100,,,2100
1800,,,1800
1400,,,1400
1700,,,1700
7800,,,7800
1800,,,1800
1400,,,1400
1300,,,1300
3900,,,3900
1800,,,1800
831,,,831
2000,,,2000
1400,,,1400
865,,,865
3400,,,3400
2400,,,2400
1100,,,1100
2400,,,2400
1200,,,1200
1600,,,1600
799,,,799
1500,,,1500
32600,,,0
924,,,924
1000,,,1000
1400,,,1400
2500,,,2500
1700,,,1700
2000,,,2000
2000,,,2000
1400,,,1400
1200,,,1200
903,,,903
3300,,,3300
1700,,,1700
1100,,,1100
4800,,,4800
1100,,,1100
2100,,,2100
576,,,576
666,,,666
1300,,,1300
1700,,,1700
2300,,,2300
3300,,,3300
1400,,,1400
1200,,,1200
1600,,,1600
11300,,,0
3800,,,3800
6000,,,6000
1000,,,1000
3000,,,3000
3900,,,3900
891,,,891
1200,,,1200
1300,,,1300
7700,,,7700
839,,,839
1100,,,1100
1200,,,1200
1300,,,1300
1500,,,1500
1900,,,1900
2600,,,2600
3400,,,3400
2700,,,2700
1600,,,1600
1200,,,1200
7500,,,7500
1200,,,1200
1800,,,1800
935,,,935
4900,,,4900
1100,,,1100
1400,,,1400
5000,,,5000
961,,,961
1200,,,1200
979,,,979
6600,,,6600
1000,,,1000
1700,,,1700
967,,,967
944,,,944
5900,,,5900
2300,,,2300
1900,,,1900
1500,,,1500
1500,,,1500
1300,,,1300
1400,,,1400
1100,,,1100
745,,,745
7700,,,7700
10800,,,0
1500,,,1500
3700,,,3700
1200,,,1200
1500,,,1500
1300,,,1300
1300,,,1300
1200,,,1200
2200,,,2200
2900,,,2900
1200,,,1200
730,,,730
1600,,,1600
3000,,,3000
2800,,,2800
1400,,,1400
7400,,,7400
994,,,994
1200,,,1200
1900,,,1900
2200,,,2200
2200,,,2200
1100,,,1100
699,,,699
946,,,946
1700,,,1700
1100,,,1100
1400,,,1400
807,,,807
3400,,,3400
6800,,,6800
1200,,,1200
4900,,,4900
17900,,,0
2100,,,2100
1400,,,1400
1700,,,1700
3900,,,3900
2500,,,2500
3900,,,3900
4000,,,4000
4200,,,4200
1000,,,1000
1500,,,1500
3500,,,3500
1100,,,1100
2000,,,2000
942,,,942
1400,,,1400
1400,,,1400
4200,,,4200
882,,,882
1900,,,1900
2700,,,2700
1100,,,1100
957,,,957
2000,,,2000
1200,,,1200
1800,,,1800
1800,,,1800
1300,,,1300
4700,,,4700
905,,,905
1200,,,1200
1400,,,1400
1100,,,1100
1600,,,1600
1400,,,1400
1500,,,1500
22300,,,0
3800,,,3800
3000,,,3000
849,,,849
1100,,,1100
6200,,,6200
1400,,,1400
1100,,,1100
2500,,,2500
2700,,,2700
3200,,,3200
912,,,912
1100,,,1100
1800,,,1800
2000,,,2000
1200,,,1200
2300,,,2300
1000,,,1000
10600,,,10600
1300,,,1300
24800,,,0
1900,,,1900
1100,,,1100
973,,,973
1200,,,1200
1900,,,1900
1400,,,1400
1600,,,1600
1100,,,1100
1800,,,1800
2600,,,2600
1300,,,1300
2300,,,2300
990,,,990
1900,,,1900
871,,,871
2400,,,2400
2200,,,2200
6100,,,6100
8700,,,8700
1300,,,1300
1400,,,1400
2600,,,2600
3700,,,3700
1600,,,1600
2000,,,2000
1100,,,1100
802,,,802
1300,,,1300
969,,,969
2500,,,2500
953,,,953
490,,,490
5100,,,5100
14100,,,0
2900,,,2900
1900,,,1900
4500,,,4500
1400,,,1400
1200,,,1200
1800,,,1800
3200,,,3200
1100,,,1100
1700,,,1700
1000,,,1000
765,,,765
1400,,,1400
11600,,,0
2100,,,2100
1500,,,1500
3500,,,3500
3500,,,3500
5600,,,5600
10300,,,10300
1500,,,1500
1600,,,1600
6600,,,6600
18000,,,0
2200,,,2200
2400,,,2400
1900,,,1900
3500,,,3500
2100,,,2100
2200,,,2200
2600,,,2600
1500,,,1500
4000,,,4000
1200,,,1200
1100,,,1100
7900,,,7900
4700,,,4700
2000,,,2000
6200,,,6200
14700,,,0
2900,,,2900
16300,,,0
2900,,,2900
6300,,,6300
4000,,,4000
1500,,,1500
1800,,,1800
4700,,,4700
1400,,,1400
1200,,,1200
2500,,,2500
1600,,,1600
1100,,,1100
998,,,998
1400,,,1400
620,,,620
3100,,,3100
2600,,,2600
1300,,,1300
1500,,,1500
7200,,,7200
1800,,,1800
12400,,,0
2300,,,2300
9700,,,9700
5500,,,5500
4600,,,4600
905,,,905
1900,,,1900
1400,,,1400
709,,,709
690400,,,0
683,,,683
791,,,791
3700,,,3700
2100,,,2100
961,,,961
528,,,528
1400,,,1400
2500,,,2500
3000,,,3000
4400,,,4400
12000,,,0
1100,,,1100
1500,,,1500
872,,,872
2100,,,2100
11600,,,0
1400,,,1400
2900,,,2900
3800,,,3800
1900,,,1900
1500,,,1500
3400,,,3400
4900,,,4900
1200,,,1200
1200,,,1200
1100,,,1100
1100,,,1100
4500,,,4500
1400,,,1400
704,,,704
1300,,,1300
1500,,,1500
1300,,,1300
1300,,,1300
1500,,,1500
3000,,,3000
10400,,,10400
736,,,736
3900,,,3900
2600,,,2600
3200,,,3200
18800,,,0
967,,,967
1300,,,1300
769,,,769
2600,,,2600
3100,,,3100
3100,,,3100
2200,,,2200
1600,,,1600
1700,,,1700
20900,,,0
1500,,,1500
3600,,,3600
1900,,,1900
13700,,,0
1100,,,1100
1100,,,1100
1400,,,1400
500,,,500
895,,,895
5100,,,5100
1400,,,1400
5000,,,5000
1900,,,1900
3200,,,3200
631,,,631
1900,,,1900
905,,,905
1600,,,1600
1600,,,1600
3300,,,3300
1300,,,1300
5100,,,5100
7000,,,7000
1400,,,1400
4900,,,4900
4500,,,4500
1200,,,1200
4500,,,4500
542,,,542
1500,,,1500
828,,,828
867,,,867
2000,,,2000
2300,,,2300
1600,,,1600
1300,,,1300
1700,,,1700
2200,,,2200
1400,,,1400
1300,,,1300
900,,,900
648,,,648
3000,,,3000
730,,,730
8900,,,8900
3200,,,3200
1300,,,1300
1100,,,1100
679,,,679
891,,,891
916,,,916
2000,,,2000
1200,,,1200
3100,,,3100
1100,,,1100
1700,,,1700
9400,,,9400
1200,,,1200
20800,,,0
2900,,,2900
1500,,,1500
2200,,,2200
1100,,,1100
663,,,663
7700,,,7700
1700,,,1700
2300,,,2300
1800,,,1800
8500,,,8500
1200,,,1200
944,,,944
2000,,,2000
1800,,,1800
1300,,,1300
950,,,950
1900,,,1900
3200,,,3200
1100,,,1100
1600,,,1600
3100,,,3100
1600,,,1600
800,,,800
6700,,,6700
1200,,,1200
23500,,,0
9700,,,9700
649,,,649
945,,,945
902,,,902
964,,,964
1700,,,1700
1000,,,1000
2800,,,2800
1300,,,1300
11900,,,0
21800,,,0
1000,,,1000
1700,,,1700
940,,,940
741,,,741
711,,,711
1200,,,1200
3000,,,3000
1100,,,1100
1900,,,1900
6300,,,6300
1000,,,1000
1400,,,1400
1000,,,1000
1100,,,1100
1900,,,1900
3000,,,3000
1400,,,1400
16300,,,0
7400,,,7400
1200,,,1200
2100,,,2100
3800,,,3800
1100,,,1100
7100,,,7100
1700,,,1700
950,,,950
1300,,,1300
5700,,,5700
1300,,,1300
1100,,,1100
2100,,,2100
2200,,,2200
896,,,896
1200,,,1200
784,,,784
112500,,,0
897,,,897
3900,,,3900
1100,,,1100
6700,,,6700
1000,,,1000
970,,,970
1300,,,1300
2200,,,2200
882,,,882
2900,,,2900
2800,,,2800
3100,,,3100
6600,,,6600
16200,,,0
823,,,823
1100,,,1100
3700,,,3700
878,,,878
1400,,,1400
1400,,,1400
1700,,,1700
5100,,,5100
3600,,,3600
618,,,618
1500,,,1500
899,,,899
6300,,,6300
2800,,,2800
952,,,952
1100,,,1100
1100,,,1100
1700,,,1700
2800,,,2800
1800,,,1800
3700,,,3700
7400,,,7400
971,,,971
1800,,,1800
9200,,,9200
5100,,,5100
1900,,,1900
1400,,,1400
3300,,,3300
1400,,,1400
3000,,,3000
2800,,,2800
1600,,,1600
5400,,,5400
1300,,,1300
1200,,,1200
1400,,,1400
2000,,,2000
50200,,,0
1400,,,1400
1300,,,1300
1400,,,1400
1500,,,1500
1300,,,1300
5100,,,5100
3700,,,3700
3100,,,3100
1300,,,1300
1600,,,1600
1400,,,1400
2200,,,2200
1500,,,1500
13700,,,0
969,,,969
1200,,,1200
1100,,,1100
1400,,,1400
1600,,,1600
2300,,,2300
2800,,,2800
710,,,710
2200,,,2200
2000,,,2000
850,,,850
1100,,,1100
2900,,,2900
1800,,,1800
1300,,,1300
3200,,,3200
1300,,,1300
928,,,928
1200,,,1200
868,,,868
1300,,,1300
1100,,,1100
4100,,,4100
2500,,,2500
1600,,,1600
1400,,,1400
2000,,,2000
6900,,,6900
3300,,,3300
2700,,,2700
1600,,,1600
1500,,,1500
8100,,,8100
1700,,,1700
11500,,,0
2200,,,2200
1900,,,1900
2100,,,2100
2900,,,2900
15400,,,0
2800,,,2800
1200,,,1200
1700,,,1700
1100,,,1100
1600,,,1600
1200,,,1200
1200,,,1200
2200,,,2200
2200,,,2200
2500,,,2500
1400,,,1400
2300,,,2300
13900,,,0
10100,,,10100
3100,,,3100
1400,,,1400
6600,,,6600
2100,,,2100
1200,,,1200
1800,,,1800
1600,,,1600
1700,,,1700
2800,,,2800
4300,,,4300
2800,,,2800
2000,,,2000
3900,,,3900
6400,,,6400
5100,,,5100
1900,,,1900
1800,,,1800
2300,,,2300
3500,,,3500
14000,,,0
1100,,,1100
17100,,,0
1400,,,1400
17600,,,0
2600,,,2600
1100,,,1100
13800,,,0
1200,,,1200
806,,,806
834,,,834
4400,,,4400
1200,,,1200
4400,,,4400
1200,,,1200
932,,,932
817,,,817
1800,,,1800
2900,,,2900
1900,,,1900
1600,,,1600
1100,,,1100
2100,,,2100
1900,,,1900
2500,,,2500
2400,,,2400
1600,,,1600
1700,,,1700
2700,,,2700
1700,,,1700
1700,,,1700
2500,,,2500
1700,,,1700
4100,,,4100
3300,,,3300
6200,,,6200
14300,,,0
1600,,,1600
1400,,,1400
937,,,937
1100,,,1100
1400,,,1400
3300,,,3300
1500,,,1500
1000,,,1000
2800,,,2800
1600,,,1600
4400,,,4400
13700,,,0
3200,,,3200
1400,,,1400
5000,,,5000
2700,,,2700
1700,,,1700
1100,,,1100
6200,,,6200
3500,,,3500
11000,,,0
1400,,,1400
1500,,,1500
642,,,642
1400,,,1400
918,,,918
2700,,,2700
1900,,,1900
1300,,,1300
1000,,,1000
1400,,,1400
1500,,,1500
2500,,,2500
1200,,,1200
1800,,,1800
1900,,,1900
2400,,,2400
1600,,,1600
1400,,,1400
783,,,783
1600,,,1600
1900,,,1900
4300,,,4300
825,,,825
2300,,,2300
93800,,,0
2000,,,2000
13400,,,0
2400,,,2400
1900,,,1900
5800,,,5800
1200,,,1200
1500,,,1500
2900,,,2900
3000,,,3000
1200,,,1200
1400,,,1400
2600,,,2600
1400,,,1400
2100,,,2100
1000,,,1000
1300,,,1300
1400,,,1400
987,,,987
1300,,,1300
3600,,,3600
901,,,901
7800,,,7800
2600,,,2600
1000,,,1000
1300,,,1300
1000,,,1000
1300,,,1300
2400,,,2400
2500,,,2500
6600,,,6600
1700,,,1700
1800,,,1800
882,,,882
1100,,,1100
8400,,,8400
2300,,,2300
3900,,,3900
1500,,,1500
602,,,602
6500,,,6500
3100,,,3100
959,,,959
1200,,,1200
2500,,,2500
1300,,,1300
2600,,,2600
3400,,,3400
1100,,,1100
2600,,,2600
1000,,,1000
814,,,814
6400,,,6400
2000,,,2000
2300,,,2300
2500,,,2500
5900,,,5900
2100,,,2100
1400,,,1400
973,,,973
2200,,,2200
1400,,,1400
986,,,986
7700,,,7700
753,,,753
17600,,,0
2200,,,2200
887,,,887
2500,,,2500
3900,,,3900
3900,,,3900
2200,,,2200
1600,,,1600
1900,,,1900
1400,,,1400
1100,,,1100
1200,,,1200
1300,,,1300
1100,,,1100
1800,,,1800
2500,,,2500
1900,,,1900
943,,,943
1200,,,1200
1200,,,1200
1000,,,1000
1500,,,1500
2000,,,2000
498,,,498
2200,,,2200
5600,,,5600
12300,,,0
4200,,,4200
1800,,,1800
830,,,830
1700,,,1700
2600,,,2600
963,,,963
1700,,,1700
1800,,,1800
5800,,,5800
2200,,,2200
2600,,,2600
1400,,,1400
1300,,,1300
5500,,,5500
1200,,,1200
4500,,,4500
2200,,,2200
2100,,,2100
2200,,,2200
4100,,,4100
1300,,,1300
4900,,,4900
597,,,597
1500,,,1500
2000,,,2000
979,,,979
2400,,,2400
7700,,,7700
3300,,,3300
1000,,,1000
1600,,,1600
1000,,,1000
1100,,,1100
2500,,,2500
953,,,953
2100,,,2100
1500,,,1500
2200,,,2200
432,,,432
1400,,,1400
2700,,,2700
795,,,795
827,,,827
8400,,,8400
940,,,940
2200,,,2200
5000,,,5000
2500,,,2500
8400,,,8400
7200,,,7200
1500,,,1500
1100,,,1100
1500,,,1500
1800,,,1800
1400,,,1400
1800,,,1800
1600,,,1600
4400,,,4400
1300,,,1300
926,,,926
1800,,,1800
3000,,,3000
8800,,,8800
3700,,,3700
2300,,,2300
1800,,,1800
7000,,,7000
715,,,715
904,,,904
1400,,,1400
869,,,869
1700,,,1700
1300,,,1300
2300,,,2300
1000,,,1000
2500,,,2500
2200,,,2200
821,,,821
1700,,,1700
1300,,,1300
1300,,,1300
2600,,,2600
1200,,,1200
810,,,810
2300,,,2300
1400,,,1400
1000,,,1000
1200,,,1200
1300,,,1300
26400,,,0
1100,,,1100
2100,,,2100
1500,,,1500
676,,,676
1300,,,1300
2500,,,2500
2100,,,2100
1300,,,1300
12300,,,0
1100,,,1100
1100,,,1100
1400,,,1400
1800,,,1800
2400,,,2400
1500,,,1500
1200,,,1200
1400,,,1400
1100,,,1100
3700,,,3700
2900,,,2900
993,,,993
3600,,,3600
15500,,,0
4200,,,4200
2800,,,2800
2600,,,2600
913,,,913
1200,,,1200
1500,,,1500
3100,,,3100
1200,,,1200
2200,,,2200
2000,,,2000
3200,,,3200
1400,,,1400
788,,,788
20500,,,0
1100,,,1100
1100,,,1100
2200,,,2200
2400,,,2400
2600,,,2600
16100,,,0
1300,,,1300
2100,,,2100
1200,,,1200
1900,,,1900
2100,,,2100
6200,,,6200
1600,,,1600
1100,,,1100
2100,,,2100
6300,,,6300
1600,,,1600
1800,,,1800
1200,,,1200
3300,,,3300
1300,,,1300
1200,,,1200
1800,,,1800
1800,,,1800
2000,,,2000
3600,,,3600
2400,,,2400
3600,,,3600
6300,,,6300
12300,,,0
2800,,,2800
3200,,,3200
2700,,,2700
2200,,,2200
2000,,,2000
14800,,,0
7100,,,7100
7600,,,7600
2400,,,2400
4600,,,4600
2000,,,2000
4800,,,4800
2300,,,2300
1100,,,1100
1500,,,1500
1700,,,1700
2200,,,2200
10700,,,10700
15900,,,0
6000,,,6000
1600,,,1600
2300,,,2300
4500,,,4500
1300,,,1300
1200,,,1200
1900,,,1900
2300,,,2300
1600,,,1600
1800,,,1800
2100,,,2100
1500,,,1500
2400,,,2400
699,,,699
1600,,,1600
959,,,959
994,,,994
2200,,,2200
1300,,,1300
4300,,,4300
1300,,,1300
2600,,,2600
2700,,,2700
1900,,,1900
1200,,,1200
1800,,,1800
1400,,,1400
1400,,,1400
955,,,955
1500,,,1500
1100,,,1100
3700,,,3700
1600,,,1600
3900,,,3900
9400,,,9400
1400,,,1400
2200,,,2200
1100,,,1100
3000,,,3000
2200,,,2200
4500,,,4500
1200,,,1200
1200,,,1200
12800,,,0
835,,,835
954,,,954
2600,,,2600
2600,,,2600
1900,,,1900
2200,,,2200
1600,,,1600
14200,,,0
995,,,995
1900,,,1900
2300,,,2300
2000,,,2000
1200,,,1200
1100,,,1100
1600,,,1600
2200,,,2200
984,,,984
1700,,,1700
1900,,,1900
1400,,,1400
5000,,,5000
1300,,,1300
2400,,,2400
1300,,,1300
3100,,,3100
1300,,,1300
1400,,,1400
1400,,,1400
1500,,,1500
2700,,,2700
41700,,,0
11700,,,0
3200,,,3200
907,,,907
3000,,,3000
2700,,,2700
1600,,,1600
1300,,,1300
12600,,,0
2200,,,2200
906,,,906
5200,,,5200
1200,,,1200
1700,,,1700
6900,,,6900
1200,,,1200
1700,,,1700
789,,,789
1700,,,1700
783,,,783
990,,,990
895,,,895
1200,,,1200
16400,,,0
6400,,,6400
2100,,,2100
576,,,576
7800,,,7800
1200,,,1200
1900,,,1900
968,,,968
2300,,,2300
7100,,,7100
1400,,,1400
960,,,960
3100,,,3100
1800,,,1800
15000,,,0
2100,,,2100
5700,,,5700
1100,,,1100
1300,,,1300
6400,,,6400
2000,,,2000
1400,,,1400
1100,,,1100
2400,,,2400
2500,,,2500
1400,,,1400
1500,,,1500
2600,,,2600
1200,,,1200
8700,,,8700
1900,,,1900
3200,,,3200
1800,,,1800
1000,,,1000
1300,,,1300
1400,,,1400
10600,,,10600
913,,,913
9900,,,9900
7600,,,7600
1200,,,1200
878,,,878
1000,,,1000
1300,,,1300
2000,,,2000
916,,,916
1800,,,1800
2900,,,2900
917,,,917
1200,,,1200
1700,,,1700
2100,,,2100
2800,,,2800
1500,,,1500
10700,,,10700
2600,,,2600
1600,,,1600
1700,,,1700
1100,,,1100
2200,,,2200
3800,,,3800
1200,,,1200
3700,,,3700
1100,,,1100
7500,,,7500
2700,,,2700
969,,,969
4600,,,4600
1300,,,1300
2200,,,2200
1800,,,1800
928,,,928
4100,,,4100
25000,,,0
1600,,,1600
2900,,,2900
1100,,,1100
1100,,,1100
1500,,,1500
2500,,,2500
1700,,,1700
1000,,,1000
1400,,,1400
1700,,,1700
926,,,926
1400,,,1400
1000,,,1000
1200,,,1200
1400,,,1400
2700,,,2700
822,,,822
1300,,,1300
3500,,,3500
1400,,,1400
4700,,,4700
989,,,989
774,,,774
771,,,771
8700,,,8700
1500,,,1500
1000,,,1000
3600,,,3600
1000,,,1000
1300,,,1300
2500,,,2500
1200,,,1200
1800,,,1800
1000,,,1000
1000,,,1000
1400,,,1400
2100,,,2100
4100,,,4100
5000,,,5000
16200,,,0
1200,,,1200
1200,,,1200
6500,,,6500
1800,,,1800
2300,,,2300
2800,,,2800
4100,,,4100
1600,,,1600
1300,,,1300
3700,,,3700
4900,,,4900
1000,,,1000
3500,,,3500
2000,,,2000
1200,,,1200
742,,,742
1100,,,1100
12700,,,0
1500,,,1500
1100,,,1100
1700,,,1700
1300,,,1300
1400,,,1400
3500,,,3500
1200,,,1200
1100,,,1100
1200,,,1200
1700,,,1700
7500,,,7500
1800,,,1800
3800,,,3800
2000,,,2000
1500,,,1500
2700,,,2700
1200,,,1200
1400,,,1400
1800,,,1800
1400,,,1400
1500,,,1500
3800,,,3800
3400,,,3400
4200,,,4200
2300,,,2300
1300,,,1300
1800,,,1800
3000,,,3000
1200,,,1200
1200,,,1200
1700,,,1700
1300,,,1300
2200,,,2200
727,,,727
1700,,,1700
2700,,,2700
1300,,,1300
11100,,,0
1800,,,1800
1800,,,1800
3300,,,3300
4600,,,4600
2400,,,2400
1600,,,1600
1500,,,1500
1500,,,1500
1400,,,1400
1500,,,1500
19100,,,0
1500,,,1500
1400,,,1400
1900,,,1900
3800,,,3800
13200,,,0
1600,,,1600
1100,,,1100
7900,,,7900
874,,,874
787,,,787
8300,,,8300
8600,,,8600
9200,,,9200
1200,,,1200
1700,,,1700
2300,,,2300
1500,,,1500
3700,,,3700
4500,,,4500
18100,,,0
10600,,,10600
3700,,,3700
1700,,,1700
1700,,,1700
1600,,,1600
2100,,,2100
13900,,,0
1900,,,1900
1800,,,1800
1800,,,1800
1500,,,1500
2900,,,2900
2100,,,2100
2200,,,2200
2200,,,2200
2600,,,2600
3100,,,3100
1300,,,1300
87000,,,0
1500,,,1500
2100,,,2100
5200,,,5200
1500,,,1500
5300,,,5300
1400,,,1400
2900,,,2900
5400,,,5400
1600,,,1600
2100,,,2100
2200,,,2200
1900,,,1900
2400,,,2400
4500,,,4500
1200,,,1200
1600,,,1600
7300,,,7300
1500,,,1500
7900,,,7900
8100,,,8100
3000,,,3000
1800,,,1800
2000,,,2000
4100,,,4100
2100,,,2100
3300,,,3300
3600,,,3600
1900,,,1900
1500,,,1500
4000,,,4000
1500,,,1500
1700,,,1700
3200,,,3200
4200,,,4200
1400,,,1400
1200,,,1200
4000,,,4000
1300,,,1300
2100,,,2100
4600,,,4600
5200,,,5200
4000,,,4000
6500,,,6500
1200,,,1200
2600,,,2600
8300,,,8300
1900,,,1900
25700,,,0
895,,,895
2100,,,2100
2100,,,2100
20300,,,0
2600,,,2600
5200,,,5200
8100,,,8100
1500,,,1500
2100,,,2100
1800,,,1800
1900,,,1900
3600,,,3600
1300,,,1300
939,,,939
992,,,992
1300,,,1300
1500,,,1500
998,,,998
1700,,,1700
1100,,,1100
2500,,,2500
1300,,,1300
4700,,,4700
28200,,,0
1100,,,1100
1100,,,1100
888,,,888
2900,,,2900
1400,,,1400
1100,,,1100
1100,,,1100
794,,,794
1100,,,1100
809,,,809
2800,,,2800
864,,,864
926,,,926
1700,,,1700
3300,,,3300
1200,,,1200
740,,,740
3000,,,3000
1600,,,1600
2700,,,2700
28900,,,0
1300,,,1300
3200,,,3200
1400,,,1400
12200,,,0
3400,,,3400
4600,,,4600
9500,,,9500
1300,,,1300
1700,,,1700
1300,,,1300
1000,,,1000
1900,,,1900
2300,,,2300
873,,,873
4300,,,4300
2600,,,2600
10700,,,10700
862,,,862
4200,,,4200
30200,,,0
1200,,,1200
1300,,,1300
1700,,,1700
8000,,,8000
4700,,,4700
8400,,,8400
3200,,,3200
1300,,,1300
14900,,,0
3400,,,3400
15600,,,0
1200,,,1200
1100,,,1100
726,,,726
1300,,,1300
523,,,523
6800,,,6800
581,,,581
7900,,,7900
1900,,,1900
1500,,,1500
1900,,,1900
1300,,,1300
970,,,970
1600,,,1600
818,,,818
1500,,,1500
2400,,,2400
1400,,,1400
2000,,,2000
627,,,627
854,,,854
1800,,,1800
1800,,,1800
2600,,,2600
1900,,,1900
1200,,,1200
1300,,,1300
10200,,,10200
1500,,,1500
2900,,,2900
642,,,642
977,,,977
1100,,,1100
6800,,,6800
902,,,902
1400,,,1400
922,,,922
2800,,,2800
2700,,,2700
42200,,,0
1100,,,1100
2200,,,2200
838,,,838
1300,,,1300
26600,,,0
1200,,,1200
803,,,803
1100,,,1100
3000,,,3000
880,,,880
1200,,,1200
1400,,,1400
1700,,,1700
1300,,,1300
1700,,,1700
1400,,,1400
1600,,,1600
2200,,,2200
1300,,,1300
3700,,,3700
2200,,,2200
3200,,,3200
5300,,,5300
1500,,,1500
5000,,,5000
2900,,,2900
965,,,965
1100,,,1100
17000,,,0
2600,,,2600
4500,,,4500
61500,,,0
1400,,,1400
1300,,,1300
1700,,,1700
1900,,,1900
18400,,,0
1100,,,1100
3900,,,3900
1700,,,1700
877,,,877
936,,,936
3500,,,3500
752,,,752
3500,,,3500
3400,,,3400
1200,,,1200
1100,,,1100
1200,,,1200
3900,,,3900
1100,,,1100
5200,,,5200
1900,,,1900
1600,,,1600
962,,,962
984,,,984
6100,,,6100
1300,,,1300
1900,,,1900
754,,,754
616,,,616
2200,,,2200
1600,,,1600
1500,,,1500
8500,,,8500
1900,,,1900
1500,,,1500
914,,,914
3200,,,3200
1100,,,1100
2500,,,2500
1000,,,1000
651,,,651
1200,,,1200
1500,,,1500
593,,,593
917,,,917
2200,,,2200
922,,,922
2100,,,2100
5300,,,5300
686,,,686
832,,,832
612,,,612
3900,,,3900
2800,,,2800
9100,,,9100
11900,,,0
1700,,,1700
1400,,,1400
794,,,794
6800,,,6800
6300,,,6300
2000,,,2000
1400,,,1400
4200,,,4200
3500,,,3500
9000,,,9000
2200,,,2200
887,,,887
924,,,924
2700,,,2700
827,,,827
1500,,,1500
3200,,,3200
1300,,,1300
1000,,,1000
1800,,,1800
2100,,,2100
2600,,,2600
1100,,,1100
2000,,,2000
15400,,,0
2500,,,2500
1800,,,1800
1800,,,1800
2200,,,2200
1200,,,1200
592,,,592
5500,,,5500
3200,,,3200
3300,,,3300
1200,,,1200
975,,,975
1200,,,1200
6200,,,6200
2400,,,2400
1300,,,1300
2700,,,2700
6500,,,6500
1300,,,1300
1300,,,1300
7500,,,7500
1100,,,1100
1200,,,1200
1700,,,1700
678,,,678
1600,,,1600
408,,,408
1400,,,1400
1200,,,1200
2300,,,2300
3000,,,3000
1300,,,1300
2100,,,2100
1400,,,1400
4400,,,4400
458,,,458
918,,,918
694,,,694
823,,,823
937,,,937
712,,,712
751,,,751
3200,,,3200
1500,,,1500
1400,,,1400
1100,,,1100
2100,,,2100
2100,,,2100
570,,,570
522,,,522
640,,,640
1400,,,1400
416,,,416
959,,,959
4300,,,4300
1200,,,1200
774,,,774
2300,,,2300
856,,,856
924,,,924
13500,,,0
1700,,,1700
584,,,584
1900,,,1900
2100,,,2100
661,,,661
707,,,707
819,,,819
1500,,,1500
1400,,,1400
5000,,,5000
1500,,,1500
1400,,,1400
36800,,,0
1200,,,1200
8400,,,8400
3500,,,3500
2000,,,2000
1200,,,1200
878,,,878
2100,,,2100
11400,,,0
650,,,650
1200,,,1200
9100,,,9100
