"","Attrition","Gender","MonthlyIncome","Education2","Education3","Education4","Education5","EnvironmentSatisfaction2","EnvironmentSatisfaction3","EnvironmentSatisfaction4","JobSatisfaction2","JobSatisfaction3","JobSatisfaction4","WorkLifeBalance2","WorkLifeBalance3","WorkLifeBalance4","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearch...Development","DepartmentSales","EducationFieldLife.Sciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnical.Degree","JobLevel2","JobLevel3","JobLevel4","JobLevel5","JobRoleHuman.Resources","JobRoleLaboratory.Technician","JobRoleManager","JobRoleManufacturing.Director","JobRoleResearch.Director","JobRoleResearch.Scientist","JobRoleSales.Executive","JobRoleSales.Representative","MaritalStatusMarried","MaritalStatusSingle","NumCompaniesWorked1","NumCompaniesWorked2","NumCompaniesWorked3","NumCompaniesWorked4","NumCompaniesWorked5","NumCompaniesWorked6","NumCompaniesWorked7","NumCompaniesWorked8","NumCompaniesWorked9","StockOptionLevel1","StockOptionLevel2","StockOptionLevel3","TrainingTimesLastYear1","TrainingTimesLastYear2","TrainingTimesLastYear3","TrainingTimesLastYear4","TrainingTimesLastYear5","TrainingTimesLastYear6","JobInvolvement2","JobInvolvement3","JobInvolvement4","dummy_PerformanceRating","PercentSalaryHike15.17","PercentSalaryHike18.22","PercentSalaryHike23.","TotalWorkingYears10","TotalWorkingYears11.13","TotalWorkingYears14.19","TotalWorkingYears2.6","TotalWorkingYears26.","YearsAtCompany12.14","YearsAtCompany15.19","YearsAtCompany20.21","YearsAtCompany22.","YearsAtCompany3.5","YearsAtCompany6.11","YearsSinceLastPromotion11.","YearsSinceLastPromotion3.7","YearsSinceLastPromotion8.10","YearsWithCurrManager12.","YearsWithCurrManager3.6","YearsWithCurrManager7.11","DistanceFromHome11.14","DistanceFromHome15.19","DistanceFromHome20.","DistanceFromHome4.7","DistanceFromHome8.10","Age21.23","Age24.27","Age28.33","Age33.38","Age39.41","Age42.45","Age46.50","Age50.57","Age58.","ActualWorkingHours"
"StockOptionLevel1",-0.0230561950655446,-0.0201397798955453,0.0370196511028603,0.035361616370329,-0.0301334772786919,-0.00755309950422784,-0.00957545107891142,-0.00132988271988525,0.0194008390497829,-0.000300620073431843,-0.00439099690229063,0.010508264522751,-0.00223758811707029,-0.0226279186180596,-0.00826715115524396,0.0404323222402294,0.0169922574362085,-0.0189690472873323,-0.049322898890114,0.0491749252731706,-0.0113596088658507,-0.0175788978755709,0.0434707683742709,-0.0265642789174861,-0.0219475355247584,-0.00959887844185927,-0.0187390191652204,-0.0301170140017927,-0.0297269786660406,-0.0516284747937917,0.0323902320224601,-0.0183544822076566,-0.00886700594353576,0.00211886253556635,-0.0144552590569916,0.0063802198724097,0.0362435314687168,-0.0236293764505461,0.0176716833302515,-0.0192143755531104,0.019668788779561,0.0512992550314115,-0.015091205033189,-0.0345059209139703,0.00170307008339992,-0.0145228413651048,0.0505855870305186,0.0146774513416895,1,-0.287145640698729,-0.204634010626168,-0.00545407270572394,0.0283673350805979,-0.0227210666658454,0.0186689055084189,0.00897515819405703,-0.0202819339626941,-0.0262763624149265,0.0263851088152032,0.00836756230785165,0.0110678007196966,0.0310395443192904,-0.0118533865356917,0.0163617432403006,-0.0171751049785932,0.00330715105623094,0.0431655266460599,-0.0379180322140183,0.0111512197399545,0.0637235955732543,0.0212257785891971,-0.0205061898948467,-0.0533576021483579,-0.0267036028892766,-0.00956514516833794,0.002696059342607,-0.00103614767913319,0.0117305587024977,0.0127899035935144,-0.0214600668750799,0.00525876473599469,-0.0128858382012341,-0.00801684309400695,-0.00548556615774528,0.00991369277142981,0.0114051712580754,0.0102683658786165,-0.00340264084759295,-0.00693733407696517,-0.0205763791307187,-0.00012810127360971,0.00210630233244281,-0.00381861373622385,0.0457762135727777,0.0129108901372185,0.0186032429932076
"StockOptionLevel2",0.0176438737071796,0.00858215790525638,0.018973411225211,-0.0364944999932117,-0.00150645904223709,-0.00770105615112875,0.0329977566855163,0.00958237931363513,-0.0615566996712322,0.00944936737574724,-0.0174772734522376,0.0286133260625075,0.0233400228928657,0.0231338098845453,-0.0348324766114102,0.00545651808275278,-0.0280879383753783,0.00717974765187777,0.0248280513482469,-0.0368281006775796,-0.00514783216811445,-0.00678356080278501,0.00511275366521899,0.00759198821304645,0.0010103093357113,0.000955645706483714,-0.00308052497611476,-0.0199291804816715,0.00785812887589754,-0.00680114154728186,-0.0138243620264756,-0.0600107490801993,0.0534804522645751,-0.00482998898724674,0.029767082095341,-0.0046847001294631,-0.0264035927032227,0.00542882267083239,0.00357200737958591,0.00569773403940202,0.00181392535846437,-0.00361347867846085,-0.0225195039424623,0.00350698179486158,0.0787411877522547,-0.00176606012573731,-0.00117821427072484,-0.00680114154728186,-0.287145640698729,1,-0.0866182483306007,-0.00573963517817858,0.0387732058794395,-0.0173569241068732,-0.0024492126442367,-0.0233692946347868,-0.0531162969674848,0.0263010946529486,-0.0254336645765384,0.00373904901305139,-0.0243412691674782,0.0184571817477186,-0.0235454313330702,0.0103102733013178,0.00230585964849165,-0.00643376912572442,-0.0259820645282394,0.0368856841012354,-0.0170011747364003,0.0116898842652673,-0.00215038881570627,0.0597627417973481,0.0523899596944673,0.0110007448823779,-0.0440933773056327,0.0642447930040753,-0.00560828785447476,-0.00955927265841831,0.00664849214986756,-0.0107389549796821,-0.00174665214075897,0.0304389641777633,0.0201406675179557,-0.00863497347911867,-0.0145070753140679,-0.0324943974612512,0.01872214619967,0.0179120050212072,-0.0235636213961507,-0.0274025923901111,0.0116875469062923,0.0642968896531153,0.00240010240884932,-0.0413927037560281,-0.0182172172845681,0.0164570789581198
"StockOptionLevel3",-0.00919803529910615,-0.0172753926857219,0.0043878648167587,-0.0147753647385855,0.0100057311534741,0.00467641123702446,0.0216172223154973,0.0030618224804895,0.0136072051400849,0.00155599058131059,0.0483797728120284,0.0230682950289586,-0.0269794291141179,-0.0268420243426324,0.0291220335575024,-0.0362415780577867,0.0126255753522153,0.0122946818831891,-0.0129374471066736,0.01731013911265,-0.0377241423039273,0.00871159853736818,0.0399276106612377,0.0183815245777098,-0.0185588479064227,-0.0307274234323778,0.013205555600871,0.010719986646277,0.0673897047228363,0.0323370816132604,-0.0209053861708142,-0.0366628441991117,-0.00178677633667595,-0.0335037714090257,0.0125725342420387,0.0511917567760705,-0.0346157434394532,-0.0328661129778254,0.0226658127589209,0.0264592395512797,0.023840752897336,-0.00988860689096128,0.0187737345721986,0.00119597196432941,-0.0126458341112715,-0.00279787817859295,-0.01784436778235,-0.0318395880499795,-0.204634010626168,-0.0866182483306007,1,0.0224089062947114,-0.0016265282624517,-0.0287753774565366,0.0292011007307128,-0.00773192253939835,-0.00989663252851113,-0.0049732743265242,-0.000775220219498764,0.0052938409463439,-0.031635091206062,0.0356501514264383,0.0304330036509041,-0.0254924330569876,-0.0124268555990077,0.0304390352183611,0.00130474689019077,0.000589997486079168,-0.0029244673101551,-0.0497864660942662,0.014282640126374,0.0126099090703586,-0.0163156448294349,-0.00910665237141926,0.0141333263964175,-0.0111633530380273,-0.00776033661966198,-0.00621918712641148,0.0119907311228777,-0.00343137885670713,-0.0132106387128253,-0.0423470694494405,0.0399484986389645,0.0035134647240149,-0.0356171377330578,0.0127833254474494,0.0270979815236888,0.00474234061966404,-0.0145003496468354,0.0390481023112807,-0.00790818391612545,-0.00882811998153655,-0.0206442766671223,-0.0313681954926314,0.00664817053822141,-0.0336372591578242
"TrainingTimesLastYear1",-0.0140437975911697,-0.0684570147825606,0.0278842626054592,0.0219877056261204,-0.0114713748141983,0.0200094816235172,0.0133774528315392,0.0142471283588838,-0.0307442901763277,0.0122852211270222,0.0274857508209169,0.0118038775282413,-0.00897409101519264,-0.0226099168550633,-0.00400625592503766,0.00751790077913963,0.0212484300850956,-0.0173728871784185,-0.0123421157751625,-0.00123738691433572,-0.00183734848278383,-0.0166371657017554,0.00395799500730339,0.00227800676596706,0.0164423639752991,0.00906293711362563,0.0238194162731011,-0.0258645258346715,-0.00906572859894829,0.00881626959525074,0.0204624736619364,-0.0490337505404994,0.0417634647089931,-0.025797839167294,-0.00203240454288901,-0.00381299504718055,0.00134602189129612,0.0288638778595974,-0.0351330691357535,0.00539901650961154,0.000888892861511068,-0.037051149330351,0.0124681027791362,0.0107029544001671,-0.0193121822657843,0.0219985115879895,-0.00518150369797382,0.00881626959525074,-0.00545407270572394,-0.00573963517817858,0.0224089062947114,1,-0.173648686730513,-0.16029865241213,-0.068218538378689,-0.0668618086323568,-0.048597540777247,0.0107455567212554,-0.0180555196024328,-0.0197221648770609,0.0324337240186218,-0.0142650752388683,0.00202460712364756,0.0235042381194832,0.0387340649169089,0.00312388805519586,-0.0199822185905131,0.0212976384920058,-0.0260372735067252,-0.0116110090120167,-0.0170232131002646,0.0212026102111343,-0.00915175214265904,0.021259995702493,0.0300131182958897,-0.00248399122322129,0.0123294314109068,0.02039597208872,-0.0254941355646457,-0.00258644109835705,0.0404473549760669,0.0104814571494656,-0.000497716966866785,0.064653718467992,-0.0261213162471087,-0.0517017481515675,-0.00110376057650512,-0.0212050117995892,-0.0410677562008716,0.0300835916187537,0.0167711761202996,-0.00172093875189275,0.0279966340601675,0.0132545343665332,-0.0094370742491298,0.033882173780607
"TrainingTimesLastYear2",0.0196700374722509,0.00418179089557495,-0.0110572024923999,0.0398080431221401,-0.0265109428202224,-0.0308629588632129,-0.00803598204467893,-0.00535143331315847,-0.0162464589518713,0.00421766821005332,-0.0164784559597181,0.018854600715073,0.010269544129417,-0.0216329914548984,0.0183653424259293,-0.00475430395137424,0.0341537524283997,0.00167780774484402,0.0193587213164126,-0.0220923016817505,-0.0122050043929214,-0.0109258196619248,-0.00958424558566029,0.069681541890798,-0.0228321876381578,0.00687781045933216,0.0420130728305446,0.033029988096676,-0.0355827783208467,0.0306732278976816,0.0139406013495802,0.039784101706857,0.0167779183846567,-0.0174151918493363,-0.0383204431897998,-0.034535324518562,-0.00512788087812721,-0.00272415707703926,0.00520838764660989,-0.00877615002486305,0.0185318129969343,-0.0200722934583188,-0.0147659115353609,0.0102838406109283,0.044231340811254,0.0142005529857502,-0.0549624998888799,-0.0185451458795316,0.0283673350805979,0.0387732058794395,-0.0016265282624517,-0.173648686730513,1,-0.544859550705591,-0.231876697723206,-0.227265135811164,-0.165184384490083,-0.0107591039671532,0.00499293025332128,0.0147742055349605,0.00438848806840281,0.0279534490204765,0.00930683095709944,0.00606897608435774,0.0405922026767688,-0.0269558513467959,-0.00121739491571564,0.00241424752665021,-0.0344705123389611,-0.00652909012116857,-0.0223013082080992,-0.0415771826956602,0.0517419037069287,0.0267610117395949,-0.0115658816362933,-0.0101257207364905,-0.00285674766525168,0.00608164527487652,-0.00534940208311354,0.0117828892765618,0.000146119203688504,0.00428705692235617,-0.0435155448322055,-0.0162248313643128,0.00143336763571283,0.0173218202124234,0.0479446426599555,-0.0307712835184585,-0.0171457224743807,-0.0265136857149177,-0.00469514300577047,0.00308467659348593,-0.00804019968200605,0.086812826404361,-0.0386039710682366,-0.0230795314804671
"TrainingTimesLastYear3",0.0273360286194926,0.0395909627239195,-0.0144023450342164,-0.028084838412546,0.00114525850467413,0.0256256228174779,0.0337367435019688,-0.0171279201901264,0.0252172582369525,0.0181290771052202,0.0220265987375511,-0.0276117151561496,0.0123324603957773,0.015926274180369,-0.00111477407736315,0.0119256892636472,0.00412009188288258,-0.00327932204029461,-0.0417870520184661,0.0306563154195784,-0.019028118395754,0.033278208876807,0.00480340440072348,-0.0503462520141029,0.0336893088609126,0.0255542265553099,-0.00762659133341977,-0.022282656257665,0.055415787022274,-0.0491616759354549,-0.0120745389282679,-0.0291812808578842,-0.0268747582898464,0.00511058035327601,0.0351732726976585,0.0427567996331771,0.00503334846619877,-0.0108101411959415,-0.00790210697895839,-0.00173797904190714,-0.00971633196946799,-0.020527879354337,0.0418935288038443,-0.00706920773689739,-0.0146269964687103,-0.0306629852020255,0.0548341795417505,-0.0120310597796525,-0.0227210666658454,-0.0173569241068732,-0.0287753774565366,-0.16029865241213,-0.544859550705591,1,-0.214050119644661,-0.209793092575043,-0.152485081988441,0.0130253535132194,0.00566996904667537,-0.00257897200948479,-0.0294134339689321,-0.00258678756113228,0.00444923494459383,-0.0550881898287473,-0.0593649058953987,-0.0133880308372252,0.0374809308344064,-0.0220694212137727,0.0473676552166325,-0.0116453079603327,0.0489618717229263,0.00353477511654335,-0.0348068309193993,-0.0323816939880726,-0.0159654688479295,0.0278153906844917,-0.0179852098300633,-0.00742909777752293,-0.00410270216539645,0.0148397487358361,-0.0111664430622563,0.00135411821488762,0.00555973251663991,-0.00119559198205351,-0.00132391903884989,0.0165499250324885,0.00727565119454613,0.00864914738231167,-0.00102481726538881,0.0128075840568445,0.0149229248096821,0.0082510328800801,0.00312649277995416,-0.0718246262886894,0.0346031609881199,0.00506345958414585
"TrainingTimesLastYear4",-0.0251784315170161,0.00625599346408402,-0.0528392220681805,-0.0357121812385814,0.00616576993799368,0.0330495684468192,-0.00326084823241478,-9.91662374557039e-05,0.0143640449446061,-0.0155866601867494,-0.0122045734538854,0.0234500598420796,-0.0243052017377822,0.0458785764297951,-0.0633733506623375,0.0423793082808786,-0.00977068142108809,-0.0328211276487322,0.0064422614289903,0.00160973249546066,0.0368433189954479,-0.011208717299413,-0.0268770395575914,-0.00658237783031798,0.00277251402311703,0.0131221970985816,-0.055510112161386,0.0125177092286106,0.000871569840857147,-0.0219750475078933,-0.00706527633049749,-0.042845423919448,-0.017611316142421,0.0383937817040677,-0.0309445358952059,0.0387900526520101,0.0361098964299789,0.0246556076776362,0.00651505826413609,-0.000271374755923037,-0.0271260593930144,0.0327102600863313,0.00654300379758419,0.0354445555262132,-0.00709389310427725,-0.0158116382888461,0.0435640401904517,-0.00387819712314923,0.0186689055084189,-0.0024492126442367,0.0292011007307128,-0.068218538378689,-0.231876697723206,-0.214050119644661,1,-0.0892819616512975,-0.0648933054724725,-0.021499505568591,0.015991611380352,-0.00301629995960086,0.0203379240680241,-0.0123695566881497,0.035657095897843,0.0392735356945425,-0.0128480482823285,-0.0139320536112655,0.00810970696877793,0.00655432706933108,0.0156689554036781,0.0267986487878113,-0.00352960215954953,0.0157079117186896,-0.00460494763537543,0.0119049617765265,-0.0265585176707924,0.0150300323826823,0.0292794215838619,-0.0208542534686106,-0.00277117177080882,0.0191313268818117,-0.0264472097471683,0.0148215951502299,0.0413961489312746,-0.00604930225623316,-0.00189470982036743,-0.0265840918118803,-0.0377553308127007,0.0060484647131151,0.0361554937388042,0.0120218614234437,-0.0447514944341449,0.0113452092101239,-0.00263927982339098,-0.0368017387297854,0.0282827259773698,-0.043215981818386
"TrainingTimesLastYear5",-0.0114345595162778,-0.00893487391376171,0.0367729063398819,-0.0243899367604662,0.0256519297165191,0.0134870019121514,-0.0398153335577279,0.0269454006549268,0.0108764864646373,-0.01405607548804,-0.0222166861477179,-0.013569299790744,-0.000629247076819144,-0.00781313137705479,0.00886772617332315,-0.0341009360188065,0.0107272557564814,-0.0254222270177164,0.0217911392714588,-0.0114645955079162,-0.00365191941374142,-0.00750974434012023,0.0335184995770631,-0.0152487313605727,-0.0266776169362884,-0.0422443981541667,-0.0133903283898487,0.00268018315464495,0.00334752673135941,0.0212023794386617,0.000197333992195379,0.0132461890901144,0.0231158006552596,0.0191480773678725,-0.0237771488790261,-0.0265747277167274,0.0357127107552452,-0.0127598801121808,0.00512083016234634,0.00443628629594737,0.00183358139644611,0.0783948496720496,-0.0161398135685189,-0.0248007594089915,-0.0250037829517915,0.00210541393405194,-0.0544671702789907,-0.0432093707736634,0.00897515819405703,-0.0233692946347868,-0.00773192253939835,-0.0668618086323568,-0.227265135811164,-0.209793092575043,-0.0892819616512975,1,-0.0636027079316166,0.0238116903994433,-0.0242956772341916,0.00346922821534728,-0.0243239250807829,0.0172080793548057,-0.0443356865892173,0.00537994860146272,0.0311241146594174,0.0513711932361568,-0.0534995608766995,-0.00872605001104693,-0.00493313491767069,-0.00602309372384896,-0.0261608947744283,-0.00299867741653836,-0.0573947465892008,0.0174548081247373,0.0263314445323702,-0.0398192643380021,-0.0184259876675985,0.0117032394079863,-0.0146316902394549,-0.0383577096490989,-0.00657682701674281,-0.0214885509674597,-0.0182664302428345,-0.0108460893673959,0.025430069042015,0.0187679765256584,-0.0213060395024005,0.0419017838854628,0.025596779206927,0.0363283621371899,-0.0301846519960072,-0.029744948919958,-0.00977147995189783,-0.0366560474224186,-0.0242922199977845,0.0470908647687654
"TrainingTimesLastYear6",-0.0575152881846556,-0.000917803826499988,0.0695928321432534,0.00470278745110073,0.0376356097720108,-0.0498885163338508,-0.0203147822975203,-0.0116280436828588,0.0115792638438228,-0.0122194814200365,-0.0269390114730905,0.0166091872449658,-0.0096486076881043,-0.00108825230808183,0.0155647083411835,-0.0180544790505281,-0.051384786561625,0.0328745345671246,0.021320668480123,-0.00922880572471099,0.0367288586445304,-0.00988591077223643,-0.020108460858228,-0.00729975718836644,0.000129194305154969,-0.0213214043618351,-0.0137363535047275,-0.00797226514720529,-0.0315292855692594,-0.00490008234218945,-0.0132185477043497,0.0346495474110706,-0.0138703755188989,-0.00688898197166446,0.00861594696278769,0.0347213027267623,-0.0523907825145663,-0.0181757761925124,0.0216502534001328,0.0500127207126657,0.00428542169393768,-0.0130716548482302,-0.0382083324011184,-0.0288576870880921,-0.0315292855692594,-0.00304160807757651,-0.00146296341841574,0.0864453832853307,-0.0202819339626941,-0.0531162969674848,-0.00989663252851113,-0.048597540777247,-0.165184384490083,-0.152485081988441,-0.0648933054724725,-0.0636027079316166,1,0.00574728509971811,-0.0253315016337853,0.00549608537180363,0.0117545764246444,-0.0464383622797584,-0.01641672437599,0.00208695145220964,-0.0298300468179609,0.0220599534596933,-0.0226762100849163,0.0351762552149418,-0.00241510393389496,0.00978083721131993,-0.0131899090792675,0.0396104534431447,0.0490633839716235,-0.0281935668364237,0.0294284891002365,0.0347192832503967,0.00824740157183114,0.0044717728800849,0.0143112040843778,0.00823122169751367,0.0265349594140191,0.0022153439614261,0.0422906158751641,-0.02010530895472,0.00624832892500805,0.00663031729981946,-0.0375088334630274,0.0118439669674828,-0.0124369132554127,-0.0297849198861457,0.0400105019271306,-0.00570211452704009,-0.00501277717020655,0.0361973820017501,0.017327131319598,-0.00888006861697281
"JobInvolvement2",-0.000632302487612311,0.00986875909591622,-0.00158491114723753,0.0239519085337402,-0.039063920257021,0.000146964926718571,0.00616671190798906,0.0276623731477766,0.0131081695178235,-0.0206358294924062,-0.00446635683385243,0.045548409735979,-0.0466054981222785,-0.0465799434794904,0.02523513141824,0.014722339892,-0.0309294980161321,-0.00155556897152486,-0.0220077196561993,0.0329115201043488,-0.0231687852056932,0.0232038937547704,0.0295141776599137,-0.011310424164573,-0.0141684404342801,-0.0257783322379336,0.0454809069604081,0.00130958448058186,-0.00152727087554187,0.0242408314405628,-0.0186681917797589,0.00886051642472269,-0.00419814102766158,-0.031232414553338,0.0232436786768557,-0.0261792641418218,0.0280628476815294,0.0314903114495054,-0.0499529166836285,-0.0267816743257452,0.0309206404330694,0.00917487455971477,-0.0232180778048612,0.0301783440918114,-0.024225190569655,0.00799274854038422,-0.000600650446090188,-0.0130025304088067,-0.0262763624149265,0.0263010946529486,-0.0049732743265242,0.0107455567212554,-0.0107591039671532,0.0130253535132194,-0.021499505568591,0.0238116903994433,0.00574728509971811,1,-0.704365017310754,-0.19337037247451,0.00447742996068755,0.0311755411086681,0.0100517712160991,0.0100678920492934,0.0193733251995292,-0.0133400761261034,0.033570880167963,-0.0253499695706274,0.0173926709638561,0.0286852121858285,-0.0331101456059232,-0.0310017820465242,0.0140873688885635,0.00395575788167294,0.0281974643602786,0.00239201690532857,-0.0120832951599291,-0.0130895285611389,0.0266992236840089,0.0198102328491129,-0.0106004726084858,0.015584256219135,0.00422629887149429,0.0132555354042429,-0.00766253490840205,0.00774297097766845,0.00123733239606085,0.00320768012771092,0.0101415534417289,-0.00388779654669235,0.00557573263480526,-0.0148672888005603,0.00996613160735582,0.00973724904468549,-0.0277414114869139,0.0169761915973586
"JobInvolvement3",-0.0279033748254452,-0.00318740311234753,0.0240277560043797,-0.047092223058953,0.0470223633406165,-0.0133672800918962,0.0225491078501169,-0.0424929046207338,0.00758997126531393,0.0108115476664158,-0.0134439416649413,-0.0505219844158878,0.0537158967602717,0.0385598184586917,-0.0455813324281674,0.0273509206361323,0.0508852640310399,-0.0215260734119511,0.0369159269527254,-0.0395936775900369,0.006612793690613,-0.0128785649013593,-0.0143492182133644,0.00679538660271974,0.0258918091423551,0.00742742571444223,-0.00516599712919073,-0.00459381185828487,0.010086004945151,-0.0299906546074692,0.0431002212160315,-0.0135137918864518,-0.00601265227539129,0.0155146192635657,-0.0300455954351049,0.0425275777474606,-0.00632622395004958,-0.012140198443531,0.00836444645738832,0.00302334375552975,0.0146515573970115,-0.0299962326899766,0.00458217932655281,-0.0444170084331804,0.0123256032546862,-0.0128048390126279,0.0155974624716563,0.0030824878773903,0.0263851088152032,-0.0254336645765384,-0.000775220219498764,-0.0180555196024328,0.00499293025332128,0.00566996904667537,0.015991611380352,-0.0242956772341916,-0.0253315016337853,-0.704365017310754,1,-0.394298758255656,0.00619320848122227,0.0034349680907166,-0.0144068808339232,-0.00445179017269284,-0.0135005796670221,0.0194439328655045,-0.0156474784502653,0.0366378473427662,-0.0388082675528087,-0.0217489518562135,0.0482823235997702,-0.00909169581544913,-0.0201443774067637,0.0111285929646993,0.000242882537469678,9.24704190173584e-05,0.00332245608049071,0.0133397888891938,-0.0257338384070188,0.0103543390978431,0.00614228475072052,-0.019539151017791,-0.0166228081140493,-0.0191173975909884,0.00226808678115141,-0.00554861295876234,0.0115301056597547,-0.00703479522975243,0.0134555787430222,0.0111128605506274,-0.0380486200465962,0.0209000812509629,-0.0244082963200693,-0.00480653768353697,-0.000972193378600302,-0.0115181164264431
"JobInvolvement4",0.0193999460506562,-0.023771423691913,-0.00231595715090741,0.0271087783811873,-0.0242961096451262,-0.00190859205051435,-0.0250460149334795,0.00800803315620821,-0.0116066769721495,0.0133568705161509,0.0271087783811873,0.000706686881443382,-0.0157448596488996,-0.0132586549409902,0.0355495970423421,-0.0485043265528822,-0.0240897787773113,0.0172473977980343,-0.0364824108107315,0.0329369075244812,0.00717653173762282,0.00801809331018526,-0.0188991182620802,0.00292174959983021,0.00410116805910077,0.00705973683661402,-0.0453295093446411,0.0314434223579144,-0.0283244236057978,-0.000176464352864588,-0.0122165019602983,0.00244943392286319,0.0020574943038266,0.0553024506197612,-0.021360340765266,-0.0365045225642161,-0.012054691415871,-0.0146552492806397,0.0184745777227342,-0.0113311502516535,-0.0699543925632835,0.0490999257544586,0.0121881881173401,0.0344762429439432,0.0236295770361592,0.020772296649253,0.00979988511784695,-0.01282307630816,0.00836756230785165,0.00373904901305139,0.0052938409463439,-0.0197221648770609,0.0147742055349605,-0.00257897200948479,-0.00301629995960086,0.00346922821534728,0.00549608537180363,-0.19337037247451,-0.394298758255656,1,0.000736973727171823,-0.0234443525838263,-0.0130015974045623,0.0261792254946569,0.000847162091788669,-0.0158938276502149,-0.00627895928036726,-0.020016098602838,0.0396210573699846,-0.00493617689464728,-0.0135629203529993,0.0400027304698584,0.0115745405323722,-0.0268066021943189,-0.0111131965342724,-0.0152347332310044,0.0314005340227091,0.0150701202824473,-0.0244651434947753,-0.0181127486679268,0.0284146483346482,0.00166325487621537,0.00436249077900076,0.0150456345580909,0.00593970574710323,0.00730892943221097,-0.0296344843718604,-0.00443586678530819,-0.0197426469616242,-0.00874342760090505,0.0534266421539847,-0.0159209201505807,0.00306054008085068,0.0186870121888317,0.0194862875973351,-0.00549667711316481
"dummy_PerformanceRating",0.0262616290760871,-0.0541258562279947,0.0202508265141738,0.0185029622787998,-0.0278998792092741,0.023443192308294,-0.0673632460938073,-0.0392960282728696,0.00689640220954404,0.015411945185221,-0.00279064317648305,-0.0358426107694171,0.0621631536790776,0.0339194725892433,-0.054962568538438,0.0246736598184944,-0.00585043398547251,-0.00810776331175165,0.0282238557656715,-0.0269219976202603,0.0119430621557759,-0.0210932735255675,0.0138562585489803,0.0127431883081209,-0.0228624002706155,0.0246102981898148,0.0204731039950436,-0.0327094607862002,-0.00288365027826776,-0.0440695809548045,0.0176925486363298,0.00498531734631174,-0.0259228691959506,-0.00901247278696399,-0.0149013381147511,-0.000278224184243834,0.0417344780216297,0.00241283887084842,0.00308558452153537,-0.019257816926097,-0.00589964668187827,-0.0429978309353108,-0.0181039766607673,0.0334037682291796,0.00627417556852055,-0.00708807430533694,0.0372415223673481,0.0218154425411611,0.0110678007196966,-0.0243412691674782,-0.031635091206062,0.0324337240186218,0.00438848806840281,-0.0294134339689321,0.0203379240680241,-0.0243239250807829,0.0117545764246444,0.00447742996068755,0.00619320848122227,0.000736973727171823,1,-0.197968557562502,0.497749196692716,0.510931969318297,-0.0146689416185907,-0.0175817569302568,-0.00423883773342544,0.00654006167934085,0.0315336001447472,0.0148633125501577,-0.016465157299533,-0.0130434798335989,-0.0103961952026191,-0.0105011348508813,0.0297346201498989,-0.0279373720272575,-0.0120090734613972,0.0092411452157071,-0.0183677966109472,0.0126046651382068,0.00968543485320619,-0.035573585745866,0.026500699336152,0.0150801931585897,0.0241902671217279,0.0320027089054672,-0.0211319120551902,0.0495713647566923,-0.0182371008851534,0.00520197541236891,-0.0570281612585885,0.00202119101778016,0.00578327507638245,0.00324512272926727,0.00735039835053437,0.00850930762021417
"PercentSalaryHike15.17",0.0179340206774469,0.0665839818246579,-0.00376324061185358,-0.0570384603764118,0.00757324316562438,0.0397347243873794,-0.00620886924378776,0.00356762653571952,-0.0194660907823977,-0.0138862961529137,0.00798335387112314,0.0495559761085107,-0.0492365667922112,0.0214497942780756,-0.0191250348430203,0.00647791155390521,-0.00679799665193242,-0.0156500641070991,0.0275982357660211,-0.0325894970759962,0.00624978040505434,-0.0334309779676203,0.0186961870260698,-0.0160090186800469,0.00843919740339433,0.0240850836770485,0.0126692786582729,-0.0479800388811316,0.00975464068574576,-0.0140610541486558,0.0061606670916785,-0.0191204771774635,0.0536717917390905,0.0170301716626424,0.00727691675340727,-0.0474741340522086,0.0193096280754897,-0.0732532581925072,0.0588112728497517,0.00252168522293251,0.00678470330722243,0.000823802325463495,0.00502536611078021,-0.00235235420963161,0.0357213895190351,-0.00126429553022184,0.01372555922816,0.00888114716718002,0.0310395443192904,0.0184571817477186,0.0356501514264383,-0.0142650752388683,0.0279534490204765,-0.00258678756113228,-0.0123695566881497,0.0172080793548057,-0.0464383622797584,0.0311755411086681,0.0034349680907166,-0.0234443525838263,-0.197968557562502,1,-0.247304065599376,-0.101148464978512,-0.000979732684145813,-0.0326434713975527,-0.0456692175099861,0.0324457624364077,0.00511158828080587,-0.0487377461452002,-0.0227298484414727,-0.0114647001312762,0.00767176197979519,0.0198392799417265,-0.0427891769510602,-0.0221166540625334,-0.0256177968723744,-0.00162901559488594,-0.00250996326702701,0.0306638640521342,-0.0717116494897675,0.0427196293815715,0.034407230837556,0.00838088960486988,-0.00443425466781846,-0.0346361368551728,-0.05937680560178,0.018855788632995,0.02365040200758,-0.022152624801941,0.0438551535214904,0.00937261927188783,-0.0327396430645503,0.00975355728536134,-0.0407360507187393,-0.018348613519151
